population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,957,Enteric infections,1,Number,2009,0.8701163005128378,1.2276941102673624,0.56478043037842
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,957,Enteric infections,1,Number,2009,0.91513457217367,1.3093388888227622,0.5976090899240284
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,957,Enteric infections,1,Number,2009,0.754149989894507,1.0861925998348512,0.4793531437842592
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,957,Enteric infections,1,Number,2009,0.7846127515460507,1.1394521522720369,0.497317198170471
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,957,Enteric infections,1,Number,2009,0.6846653945688647,0.9960080612153176,0.433028284765287
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,957,Enteric infections,1,Number,2009,0.6440274795710397,0.9633410120540324,0.401999981045578
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,957,Enteric infections,1,Number,2009,0.5451108265124599,0.7994939887550392,0.3333417954921796
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,957,Enteric infections,1,Number,2009,0.9375031233246576,1.2806284203057303,0.6426943340693021
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,957,Enteric infections,1,Number,2009,0.9262202996223604,1.2714542813767418,0.6187760930727028
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,957,Enteric infections,1,Number,2009,1.2860134264543737,2.200143352614678,0.6929936741283222
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,957,Enteric infections,1,Number,2009,1.6337527560554228,2.7947549749101293,0.8284936801973423
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,957,Enteric infections,1,Number,2009,1.476923970177621,2.325516427484948,0.8445761437898561
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,957,Enteric infections,1,Number,2009,2.075014028966506,3.396554084513437,1.2312246566866905
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,957,Enteric infections,1,Number,2009,4.344740265656709,6.278616838015644,2.8253690491054573
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,26,70+ years,957,Enteric infections,1,Number,2009,7.620107771928951,10.715729922535534,5.278077716550483
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,9,20-24 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,15.62892023604741,24.7643296889873,9.62704394930808
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,9,20-24 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,38.34509697362154,64.04080579790637,23.142379064918263
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,10,25-29 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,38.82464157469944,62.70293390060735,21.38474958304169
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,10,25-29 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,76.32706543392887,132.0833260850607,42.886954699512
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,11,30-34 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,24.387039215214664,40.13044365632933,13.181897033473946
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,11,30-34 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,92.39025404738508,157.9752908143772,53.2551161345027
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,12,35-39 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,38.19407268402389,64.28733699809983,21.273822584200037
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,12,35-39 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,82.9744995242509,150.03098392522105,46.093082401062006
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,13,40-44 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,32.936508677878145,55.19333099614063,17.998502710675425
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,101.6024802431786,186.7551812175494,56.66927698614563
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,37.09333440325132,69.51631000474833,20.7562276084758
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,57.91552259799282,109.06472463753651,28.512332430656315
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,28.83568535060626,55.89549895312125,15.600100613709554
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,25.68228215713665,42.816486139967125,14.854686112094823
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,18.866418448369352,36.10057626642609,10.405877450117789
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,17.24444968322247,31.25155147326018,10.00580292835592
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,10.046680358943528,19.85919590118563,5.785408200342587
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,10.160595381424494,19.46878416038013,5.4084357219286
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,6.138176089628906,11.21785211358362,3.34921569662057
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,8.654952676772297,16.649781479019673,4.622989892084901
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,4.063937477372512,7.9717130083152465,2.389809087787208
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,6.385496660016221,12.404368749065378,3.3532276785835298
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,8.984577553474018,17.347762745416915,5.499262419597436
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,26,70+ years,955,HIV/AIDS and sexually transmitted infections,1,Number,2008,12.493451892925956,24.234361124744268,6.361903052147895
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2008,174.5861937628408,288.1185973543684,103.63303499122148
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2008,199.5625049270349,329.0701298256791,118.48783513552776
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,10,25-29 years,956,Respiratory infections and tuberculosis,1,Number,2008,329.0498350480803,517.7866914145568,195.53475729652985
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,10,25-29 years,956,Respiratory infections and tuberculosis,1,Number,2008,265.21532749193074,426.7392774772011,156.3671070405506
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2008,164.0243428116877,256.86284839148306,104.8065519411036
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2008,219.07199957669928,341.34512615674345,133.46617712387365
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2008,219.22086696575963,361.2494650328693,131.66401564807998
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2008,153.11328230778489,254.42065367339427,93.39888447980658
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2008,183.42099810083627,310.11718289369617,110.64076773394574
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2008,171.22512963915642,298.940048856683,101.03805820023092
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2008,166.7573958636817,270.152844721666,101.85351112776468
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2008,141.95846881074473,230.59699479109275,85.60303186711903
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2008,137.91658679997266,224.6136095785976,84.39773118170736
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2008,127.62017939777722,208.19302953999303,73.82502462651222
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,956,Respiratory infections and tuberculosis,1,Number,2008,110.53898373120556,170.73834938530905,64.45707189663236
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,956,Respiratory infections and tuberculosis,1,Number,2008,94.86406487140286,146.10322599730307,53.78234164210771
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,956,Respiratory infections and tuberculosis,1,Number,2008,71.49415330553629,107.9376599712907,44.08651996746796
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,956,Respiratory infections and tuberculosis,1,Number,2008,60.70057855281284,96.13986204665066,36.46380257848293
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,956,Respiratory infections and tuberculosis,1,Number,2008,64.92217710862595,91.83705867252932,40.9424916802699
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,956,Respiratory infections and tuberculosis,1,Number,2008,50.732836085354926,79.3736132620754,31.24944517917365
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,956,Respiratory infections and tuberculosis,1,Number,2008,63.702356496187925,92.28780088506514,42.516905726281095
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,956,Respiratory infections and tuberculosis,1,Number,2008,43.35473608925397,62.36599296591524,27.39677014670593
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,956,Respiratory infections and tuberculosis,1,Number,2008,133.89022423329183,180.4579107985964,95.68607845424242
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,26,70+ years,956,Respiratory infections and tuberculosis,1,Number,2008,109.99082460142712,148.95224760245634,80.75133667706615
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,9,20-24 years,957,Enteric infections,1,Number,2008,0.7653200657213955,1.1297229060661511,0.4706382400070662
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,9,20-24 years,957,Enteric infections,1,Number,2008,0.8588813329114364,1.2474848668212053,0.5582879674681802
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,10,25-29 years,957,Enteric infections,1,Number,2008,1.4593753023971314,2.099424135066868,0.9359269148461082
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,10,25-29 years,957,Enteric infections,1,Number,2008,1.1122575194480468,1.5726774344536956,0.7255974592140735
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,11,30-34 years,957,Enteric infections,1,Number,2008,0.8121637599301212,1.1466435490944713,0.5433965902771013
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,11,30-34 years,957,Enteric infections,1,Number,2008,1.0213351742211385,1.4318845047889748,0.662586882835926
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,12,35-39 years,957,Enteric infections,1,Number,2008,1.1085666620013346,1.5560476966472216,0.7530880826446008
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,12,35-39 years,957,Enteric infections,1,Number,2008,0.7552483194241272,1.0593497029506005,0.4921705944294519
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,13,40-44 years,957,Enteric infections,1,Number,2008,0.879433145044372,1.2332689617980326,0.6022649221419265
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,957,Enteric infections,1,Number,2008,0.8719033787628869,1.2300670641271116,0.5704192484390989
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,957,Enteric infections,1,Number,2008,0.8909971059744025,1.2781995233247645,0.5786138955759141
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,957,Enteric infections,1,Number,2008,0.7402983043339895,1.0513734367429266,0.4712116379579033
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,957,Enteric infections,1,Number,2008,0.757554479124162,1.1017622907204585,0.4794996590750396
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,957,Enteric infections,1,Number,2008,0.6672057381659444,0.9649196881902312,0.4192484787211259
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,957,Enteric infections,1,Number,2008,0.6125252801706201,0.9135659909552676,0.3774251554883666
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,957,Enteric infections,1,Number,2008,0.5246632985866894,0.7690213609031145,0.3217195780739605
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,957,Enteric infections,1,Number,2008,0.8240921791658411,1.132302237315439,0.5635381533575675
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,957,Enteric infections,1,Number,2008,0.8380510158542035,1.1621852844914111,0.5615356660936067
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,957,Enteric infections,1,Number,2008,1.2181668763268996,2.04488180785164,0.6786526083984593
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,957,Enteric infections,1,Number,2008,1.5498057999234414,2.4216147121268072,0.8146857023109119
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,957,Enteric infections,1,Number,2008,1.351315996469974,2.114045016743473,0.7777809679929363
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,957,Enteric infections,1,Number,2008,1.9102615902912363,3.091664518113449,1.0713416582591768
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,957,Enteric infections,1,Number,2008,3.995029163175747,5.67023037395658,2.6444022233943545
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,26,70+ years,957,Enteric infections,1,Number,2008,7.049828448911256,10.351126076601815,4.376494275924937
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,9,20-24 years,526,Digestive diseases,1,Number,2011,214.8519501708103,320.23770799734825,142.26665956889173
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,9,20-24 years,526,Digestive diseases,1,Number,2011,223.68149556637303,342.38023630807635,144.95614618143938
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,10,25-29 years,526,Digestive diseases,1,Number,2011,313.20990164486386,474.6809768473033,204.4211232344797
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,10,25-29 years,526,Digestive diseases,1,Number,2011,321.32886628921074,475.9666240918124,188.88995003172363
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,11,30-34 years,526,Digestive diseases,1,Number,2011,561.280309038695,882.860233345276,355.8842422591605
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,11,30-34 years,526,Digestive diseases,1,Number,2011,478.76463481320457,705.7437221212638,305.95201216381
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,12,35-39 years,526,Digestive diseases,1,Number,2011,464.5591534621638,716.3720305961348,305.70609738300755
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,12,35-39 years,526,Digestive diseases,1,Number,2011,393.23506261064847,631.4459498693968,249.71004398734777
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,13,40-44 years,526,Digestive diseases,1,Number,2011,552.909907294497,835.5345172110392,373.57967369774
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,526,Digestive diseases,1,Number,2011,422.53157136273,619.6121419204277,265.780288226945
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,526,Digestive diseases,1,Number,2011,605.6240761036131,864.1906354197899,396.2817045056559
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,526,Digestive diseases,1,Number,2011,503.6330064746257,734.9656846478064,339.01305855086844
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,526,Digestive diseases,1,Number,2011,642.0058606953019,901.8313850627236,426.5472650667891
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,526,Digestive diseases,1,Number,2011,501.40682801962976,763.4292908436543,333.11522485381187
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,526,Digestive diseases,1,Number,2011,595.3764208104103,870.2842056023294,400.90139548519255
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,526,Digestive diseases,1,Number,2011,493.3349855627653,735.6676630446547,315.2784762523748
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,526,Digestive diseases,1,Number,2011,529.7122669478915,769.8936585608565,365.14937301375113
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,526,Digestive diseases,1,Number,2011,432.39173941703547,632.7656281972348,280.1309021511041
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,526,Digestive diseases,1,Number,2011,304.6881933602561,439.6249890296068,209.40383308276392
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,526,Digestive diseases,1,Number,2011,287.49608878904456,427.6366862909654,194.3097906677704
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,526,Digestive diseases,1,Number,2011,277.4075474117057,396.925916256454,194.6389130387652
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,526,Digestive diseases,1,Number,2011,284.0055060202876,405.4213794148134,193.66729479126656
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,526,Digestive diseases,1,Number,2011,692.7959350609303,947.0224316582734,499.696700986334
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,26,70+ years,526,Digestive diseases,1,Number,2011,819.7497869461556,1157.7144475430894,573.7547770324996
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,9,20-24 years,688,Transport injuries,1,Number,2012,170.93039504918838,229.66722408288595,124.6362860823214
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,9,20-24 years,688,Transport injuries,1,Number,2012,104.96117047609972,143.0238151076455,75.43215342618294
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,10,25-29 years,688,Transport injuries,1,Number,2012,206.90600670985904,279.4470174228581,146.4606390940579
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,10,25-29 years,688,Transport injuries,1,Number,2012,122.2864238549212,166.97999995902026,88.65173793526736
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,11,30-34 years,688,Transport injuries,1,Number,2012,440.1107643013045,595.0356215697466,318.4629243344248
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,11,30-34 years,688,Transport injuries,1,Number,2012,185.5061724955224,254.9351339914494,134.4366759948011
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,12,35-39 years,688,Transport injuries,1,Number,2012,276.6951734116831,375.5389668102424,198.2371474416656
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,12,35-39 years,688,Transport injuries,1,Number,2012,162.3576590135249,219.28229948115535,115.75763728327873
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,13,40-44 years,688,Transport injuries,1,Number,2012,384.0365347374161,516.175257895281,274.92233737695585
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,688,Transport injuries,1,Number,2012,153.34902482099596,208.61566610942617,108.7023270528403
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,688,Transport injuries,1,Number,2012,358.9901316256384,479.4413841412734,258.67248655738564
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,688,Transport injuries,1,Number,2012,196.03613768370863,271.2621002405948,138.19444312396885
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,688,Transport injuries,1,Number,2012,378.7316055675851,503.3366411960527,272.90046877534775
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,688,Transport injuries,1,Number,2012,184.71659248919067,250.1458447614589,130.61328017414183
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,688,Transport injuries,1,Number,2012,338.5413686360295,449.0798098009922,245.29280536246813
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,688,Transport injuries,1,Number,2012,182.71683102791067,255.78372922501055,131.313226604362
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,688,Transport injuries,1,Number,2012,289.68497757775634,382.06823253969367,211.4869321281428
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,688,Transport injuries,1,Number,2012,157.43347033352796,213.63427438330055,112.39670391344268
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,688,Transport injuries,1,Number,2012,177.87884033970116,235.79835320891837,130.05378727965208
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,688,Transport injuries,1,Number,2012,112.61625408311076,156.94801047820806,80.8766855978513
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,688,Transport injuries,1,Number,2012,138.15673435997064,184.75263305268172,100.48392873019012
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,688,Transport injuries,1,Number,2012,103.58610171366648,141.2278632179484,76.33778713866842
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,688,Transport injuries,1,Number,2012,321.9497763549724,431.0882887333318,231.77832646111503
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,26,70+ years,688,Transport injuries,1,Number,2012,286.5450141413228,391.2835152202578,205.69960657807627
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,9,20-24 years,696,Unintentional injuries,1,Number,2012,1814.5834730339027,2641.5091231270494,1225.674329245478
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,9,20-24 years,696,Unintentional injuries,1,Number,2012,1312.2345599133832,1920.2503233926552,880.5386815753019
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,10,25-29 years,696,Unintentional injuries,1,Number,2012,2041.026015431708,3009.2279251648506,1392.9458073037636
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,10,25-29 years,696,Unintentional injuries,1,Number,2012,1481.961920789553,2104.277670103702,1024.1909701083653
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,11,30-34 years,696,Unintentional injuries,1,Number,2012,4328.74208689886,6229.808513506256,2940.097512394117
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,11,30-34 years,696,Unintentional injuries,1,Number,2012,2226.376578382856,3216.5938499824606,1514.4858453932256
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,12,35-39 years,696,Unintentional injuries,1,Number,2012,2697.278820582328,3802.896693989907,1830.3410767721268
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,12,35-39 years,696,Unintentional injuries,1,Number,2012,1910.1376227388491,2708.1304328360297,1306.0459308893926
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,13,40-44 years,696,Unintentional injuries,1,Number,2012,3658.686894435497,5031.48776375694,2502.928736667657
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,13,40-44 years,696,Unintentional injuries,1,Number,2012,1763.1483984064682,2489.3166021762536,1206.5511664388096
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,14,45-49 years,696,Unintentional injuries,1,Number,2012,3388.972492588277,4829.66587764537,2367.7519368728317
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,14,45-49 years,696,Unintentional injuries,1,Number,2012,2261.045811942606,3276.26815388366,1566.3867930338802
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,15,50-54 years,696,Unintentional injuries,1,Number,2012,3525.602308079093,4918.295235673338,2451.1698889674426
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,15,50-54 years,696,Unintentional injuries,1,Number,2012,2133.93995541361,3019.997428352257,1467.5035803173637
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,16,55-59 years,696,Unintentional injuries,1,Number,2012,3107.895973788909,4337.854075678029,2186.616697061801
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,16,55-59 years,696,Unintentional injuries,1,Number,2012,2095.4047935820045,3002.250814447416,1448.183755075573
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,17,60-64 years,696,Unintentional injuries,1,Number,2012,2612.4470539071094,3679.795620193213,1812.4976358801848
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,17,60-64 years,696,Unintentional injuries,1,Number,2012,1793.9246516875749,2527.270093558642,1221.8600441916362
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,18,65-69 years,696,Unintentional injuries,1,Number,2012,1585.3807674367022,2224.300812494239,1113.447109959532
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,18,65-69 years,696,Unintentional injuries,1,Number,2012,1279.5410584508777,1790.5846530878573,889.8991363850796
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,19,70-74 years,696,Unintentional injuries,1,Number,2012,1227.3919582742624,1688.4631426183532,855.4869709615034
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,2,Female,19,70-74 years,696,Unintentional injuries,1,Number,2012,1175.5425943404384,1655.360451010009,815.6937614793503
1,All Population,3,YLDs (Years Lived with Disability),69,Singapore,1,Male,26,70+ years,696,Unintentional injuries,1,Number,2012,2964.839525624498,4063.934032224859,2087.3927782966616
